name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
mRNA_1216,scaffold_1,-,2608987,2609669,2609062,2609521,4,"2608987,2609100,2609255,2609402,","2609080,2609229,2609355,2609669,",0,gene_1216,cmpl,cmpl,"0,0,2,0,"
mRNA_1212,scaffold_1,+,2601128,2602207,2601211,2601435,1,"2601128,","2602207,",0,gene_1212,cmpl,cmpl,"0,"
mRNA_1211,scaffold_1,+,2596860,2598844,2597016,2598776,4,"2596860,2597344,2598127,2598469,","2597297,2598045,2598233,2598844,",0,gene_1211,cmpl,cmpl,"0,2,1,2,"
mRNA_1209,scaffold_1,-,2589934,2591817,2590075,2591674,1,"2589934,","2591817,",0,gene_1209,cmpl,cmpl,"0,"
mRNA_1207,scaffold_1,-,2585942,2588293,2586248,2588162,1,"2585942,","2588293,",0,gene_1207,cmpl,cmpl,"0,"
mRNA_1201,scaffold_1,-,2570166,2572314,2570229,2571927,1,"2570166,","2572314,",0,gene_1201,cmpl,cmpl,"0,"
mRNA_1198,scaffold_1,-,2565819,2567940,2566037,2567849,1,"2565819,","2567940,",0,gene_1198,cmpl,cmpl,"0,"
mRNA_1197,scaffold_1,-,2563801,2565819,2564174,2565767,1,"2563801,","2565819,",0,gene_1197,cmpl,cmpl,"0,"
mRNA_1194,scaffold_1,+,2556923,2558839,2556987,2558562,1,"2556923,","2558839,",0,gene_1194,cmpl,cmpl,"0,"
mRNA_1193,scaffold_1,-,2554520,2556923,2554559,2556668,1,"2554520,","2556923,",0,gene_1193,cmpl,cmpl,"0,"
mRNA_1192,scaffold_1,+,2552260,2554520,2552319,2554455,1,"2552260,","2554520,",0,gene_1192,cmpl,cmpl,"0,"
mRNA_1184,scaffold_1,-,2533037,2534080,2533258,2534058,2,"2533037,2533996,","2533841,2534080,",0,gene_1184,cmpl,cmpl,"2,0,"
mRNA_1182,scaffold_1,-,2525981,2528845,2525993,2528636,8,"2525981,2526525,2526725,2526970,2527551,2527935,2528122,2528558,","2526314,2526672,2526816,2527507,2527866,2528084,2528464,2528845,",0,gene_1182,cmpl,cmpl,"0,0,2,2,2,0,0,0,"
mRNA_1175,scaffold_1,+,2508681,2510120,2509003,2509975,1,"2508681,","2510120,",0,gene_1175,cmpl,cmpl,"0,"
mRNA_1165,scaffold_1,-,2489950,2493057,2490087,2492964,1,"2489950,","2493057,",0,gene_1165,cmpl,cmpl,"0,"
mRNA_1162,scaffold_1,+,2485200,2486195,2485434,2486060,2,"2485200,2485535,","2485440,2486195,",0,gene_1162,cmpl,cmpl,"0,0,"
mRNA_1161,scaffold_1,-,2480417,2485200,2480518,2484988,1,"2480417,","2485200,",0,gene_1161,cmpl,cmpl,"0,"
mRNA_1157,scaffold_1,-,2469521,2472795,2469596,2472718,8,"2469521,2469634,2470062,2470733,2470924,2472277,2472312,2472658,","2469605,2470039,2470701,2470903,2472256,2472290,2472564,2472795,",0,gene_1157,cmpl,cmpl,"0,0,0,1,1,0,0,0,"
mRNA_1156,scaffold_1,+,2468444,2469521,2468651,2469475,3,"2468444,2468778,2469186,","2468672,2469146,2469521,",0,gene_1156,cmpl,cmpl,"0,0,2,"
mRNA_1155,scaffold_1,-,2466609,2468444,2466765,2468361,4,"2466609,2467218,2467716,2468222,","2467199,2467653,2468199,2468444,",0,gene_1155,cmpl,cmpl,"1,1,1,0,"
mRNA_1154,scaffold_1,+,2461329,2465347,2461416,2465109,18,"2461329,2461546,2461658,2461869,2462157,2462203,2462662,2462950,2463168,2463331,2463557,2463667,2463714,2464409,2464500,2464627,2464949,2465024,","2461514,2461637,2461701,2462138,2462166,2462512,2462925,2463142,2463252,2463510,2463638,2463679,2464374,2464438,2464584,2464927,2465005,2465347,",0,gene_1154,cmpl,cmpl,"0,2,0,1,0,0,0,2,2,2,1,1,1,1,0,0,0,2,"
mRNA_1146,scaffold_1,-,2445014,2446284,2445182,2446127,1,"2445014,","2446284,",0,gene_1146,cmpl,cmpl,"0,"
mRNA_1145,scaffold_1,-,2443985,2444982,2444283,2444819,1,"2443985,","2444982,",0,gene_1145,cmpl,cmpl,"0,"
mRNA_1144,scaffold_1,-,2440796,2443635,2441009,2443151,1,"2440796,","2443635,",0,gene_1144,cmpl,cmpl,"0,"
mRNA_1140,scaffold_1,-,2434734,2436309,2434881,2435904,2,"2434734,2436276,","2436073,2436309,",0,gene_1140,cmpl,cmpl,"0,-1,"
mRNA_1137,scaffold_1,-,2429326,2431206,2429428,2431063,1,"2429326,","2431206,",0,gene_1137,cmpl,cmpl,"0,"
mRNA_1136,scaffold_1,+,2427784,2429326,2428080,2429241,1,"2427784,","2429326,",0,gene_1136,cmpl,cmpl,"0,"
mRNA_1135,scaffold_1,+,2426818,2427800,2427027,2427648,2,"2426818,2427324,","2427030,2427800,",0,gene_1135,cmpl,cmpl,"0,0,"
mRNA_1131,scaffold_1,+,2419115,2420666,2419490,2420588,1,"2419115,","2420666,",0,gene_1131,cmpl,cmpl,"0,"
mRNA_1120,scaffold_1,-,2400414,2403937,2400535,2403754,1,"2400414,","2403937,",0,gene_1120,cmpl,cmpl,"0,"
mRNA_1117,scaffold_1,+,2396862,2398595,2397018,2398341,1,"2396862,","2398595,",0,gene_1117,cmpl,cmpl,"0,"
mRNA_1114,scaffold_1,-,2390064,2390566,2390240,2390516,1,"2390064,","2390566,",0,gene_1114,cmpl,cmpl,"0,"
mRNA_1111,scaffold_1,-,2382432,2383642,2382748,2383561,1,"2382432,","2383642,",0,gene_1111,cmpl,cmpl,"0,"
mRNA_1107,scaffold_1,+,2373575,2375582,2373874,2375506,1,"2373575,","2375582,",0,gene_1107,cmpl,cmpl,"0,"
mRNA_1103,scaffold_1,+,2369366,2370153,2369419,2370010,1,"2369366,","2370153,",0,gene_1103,cmpl,cmpl,"0,"
mRNA_1100,scaffold_1,-,2362293,2364045,2362395,2363928,1,"2362293,","2364045,",0,gene_1100,cmpl,cmpl,"0,"
mRNA_1099,scaffold_1,-,2360478,2362105,2360596,2361865,1,"2360478,","2362105,",0,gene_1099,cmpl,cmpl,"0,"
mRNA_1096,scaffold_1,-,2354598,2355848,2355055,2355664,1,"2354598,","2355848,",0,gene_1096,cmpl,cmpl,"0,"
mRNA_1095,scaffold_1,-,2353455,2354440,2353541,2354360,1,"2353455,","2354440,",0,gene_1095,cmpl,cmpl,"0,"
mRNA_1086,scaffold_1,+,2341779,2342755,2342062,2342683,1,"2341779,","2342755,",0,gene_1086,cmpl,cmpl,"0,"
mRNA_1083,scaffold_1,+,2338804,2339287,2338920,2339226,1,"2338804,","2339287,",0,gene_1083,cmpl,cmpl,"0,"
mRNA_1082,scaffold_1,-,2337925,2338771,2338022,2338661,1,"2337925,","2338771,",0,gene_1082,cmpl,cmpl,"0,"
mRNA_1081,scaffold_1,+,2336518,2337925,2336622,2337918,1,"2336518,","2337925,",0,gene_1081,cmpl,cmpl,"0,"
mRNA_1074,scaffold_1,-,2321581,2323214,2321651,2322983,1,"2321581,","2323214,",0,gene_1074,cmpl,cmpl,"0,"
mRNA_1057,scaffold_1,-,2287888,2289710,2287933,2289661,1,"2287888,","2289710,",0,gene_1057,cmpl,cmpl,"0,"
mRNA_1054,scaffold_1,+,2284216,2285473,2284581,2285436,1,"2284216,","2285473,",0,gene_1054,cmpl,cmpl,"0,"
mRNA_1050,scaffold_1,-,2279476,2280555,2279523,2280351,1,"2279476,","2280555,",0,gene_1050,cmpl,cmpl,"0,"
mRNA_1042,scaffold_1,-,2256566,2258261,2256704,2258036,1,"2256566,","2258261,",0,gene_1042,cmpl,cmpl,"0,"
mRNA_1031,scaffold_1,+,2240446,2241701,2240516,2241605,1,"2240446,","2241701,",0,gene_1031,cmpl,cmpl,"0,"
mRNA_1022,scaffold_1,-,2223910,2225235,2224018,2225221,1,"2223910,","2225235,",0,gene_1022,cmpl,cmpl,"0,"
mRNA_1021,scaffold_1,-,2220541,2223910,2220883,2223718,1,"2220541,","2223910,",0,gene_1021,cmpl,cmpl,"0,"
mRNA_1019,scaffold_1,+,2215072,2218194,2215219,2218048,1,"2215072,","2218194,",0,gene_1019,cmpl,cmpl,"0,"
mRNA_1013,scaffold_1,-,2202071,2204263,2202220,2204113,1,"2202071,","2204263,",0,gene_1013,cmpl,cmpl,"0,"
mRNA_1011,scaffold_1,-,2198854,2199840,2198951,2199754,2,"2198854,2199640,","2199236,2199840,",0,gene_1011,cmpl,cmpl,"0,0,"
mRNA_1010,scaffold_1,+,2196221,2198911,2196384,2198784,1,"2196221,","2198911,",0,gene_1010,cmpl,cmpl,"0,"
mRNA_1006,scaffold_1,+,2189022,2189333,2189093,2189284,2,"2189022,2189171,","2189148,2189333,",0,gene_1006,cmpl,cmpl,"0,1,"
mRNA_1003,scaffold_1,-,2181261,2182061,2181460,2181973,1,"2181261,","2182061,",0,gene_1003,cmpl,cmpl,"0,"
mRNA_1002,scaffold_1,+,2179521,2181261,2179751,2181203,1,"2179521,","2181261,",0,gene_1002,cmpl,cmpl,"0,"
mRNA_990,scaffold_1,-,2151007,2152914,2151254,2152448,1,"2151007,","2152914,",0,gene_990,cmpl,cmpl,"0,"
mRNA_989,scaffold_1,-,2150364,2151007,2150503,2150971,1,"2150364,","2151007,",0,gene_989,cmpl,cmpl,"0,"
mRNA_985,scaffold_1,+,2140325,2141992,2140759,2141875,1,"2140325,","2141992,",0,gene_985,cmpl,cmpl,"0,"
mRNA_984,scaffold_1,+,2139556,2140352,2139815,2140292,1,"2139556,","2140352,",0,gene_984,cmpl,cmpl,"0,"
mRNA_974,scaffold_1,+,2118473,2119542,2118586,2119444,1,"2118473,","2119542,",0,gene_974,cmpl,cmpl,"0,"
mRNA_973,scaffold_1,-,2117512,2118290,2117597,2118122,1,"2117512,","2118290,",0,gene_973,cmpl,cmpl,"0,"
mRNA_958,scaffold_1,+,2090251,2092126,2090396,2091815,1,"2090251,","2092126,",0,gene_958,cmpl,cmpl,"0,"
mRNA_957,scaffold_1,-,2088006,2090349,2088026,2090132,1,"2088006,","2090349,",0,gene_957,cmpl,cmpl,"0,"
mRNA_956,scaffold_1,+,2086799,2088006,2087079,2087925,1,"2086799,","2088006,",0,gene_956,cmpl,cmpl,"0,"
mRNA_954,scaffold_1,-,2083324,2084460,2083641,2084034,1,"2083324,","2084460,",0,gene_954,cmpl,cmpl,"0,"
mRNA_953,scaffold_1,+,2082229,2083324,2082486,2082834,1,"2082229,","2083324,",0,gene_953,cmpl,cmpl,"0,"
mRNA_941,scaffold_1,+,2050573,2051434,2050676,2051324,2,"2050573,2051138,","2050679,2051434,",0,gene_941,cmpl,cmpl,"0,0,"
mRNA_939,scaffold_1,-,2047187,2048389,2047685,2048280,2,"2047187,2048277,","2047881,2048389,",0,gene_939,cmpl,cmpl,"0,0,"
mRNA_933,scaffold_1,-,2033817,2037069,2033937,2036826,1,"2033817,","2037069,",0,gene_933,cmpl,cmpl,"0,"
mRNA_927,scaffold_1,-,2017301,2017933,2017392,2017761,1,"2017301,","2017933,",0,gene_927,cmpl,cmpl,"0,"
mRNA_923,scaffold_1,-,2007546,2010154,2007727,2010148,1,"2007546,","2010154,",0,gene_923,cmpl,cmpl,"0,"
mRNA_919,scaffold_1,-,2001759,2002665,2001975,2002632,1,"2001759,","2002665,",0,gene_919,cmpl,cmpl,"0,"
mRNA_917,scaffold_1,-,1994120,1999456,1994337,1999389,1,"1994120,","1999456,",0,gene_917,cmpl,cmpl,"0,"
mRNA_916,scaffold_1,-,1990765,1994098,1990814,1993904,1,"1990765,","1994098,",0,gene_916,cmpl,cmpl,"0,"
mRNA_902,scaffold_1,-,1958341,1961923,1958460,1961712,1,"1958341,","1961923,",0,gene_902,cmpl,cmpl,"0,"
mRNA_887,scaffold_1,-,1926613,1929386,1926744,1928994,1,"1926613,","1929386,",0,gene_887,cmpl,cmpl,"0,"
mRNA_873,scaffold_1,+,1893730,1894357,1893810,1894248,1,"1893730,","1894357,",0,gene_873,cmpl,cmpl,"0,"
mRNA_855,scaffold_1,+,1856628,1858077,1857047,1857650,1,"1856628,","1858077,",0,gene_855,cmpl,cmpl,"0,"
mRNA_853,scaffold_1,-,1847287,1851186,1847435,1850954,1,"1847287,","1851186,",0,gene_853,cmpl,cmpl,"0,"
mRNA_845,scaffold_1,+,1823649,1824676,1823683,1824475,1,"1823649,","1824676,",0,gene_845,cmpl,cmpl,"0,"
mRNA_844,scaffold_1,-,1818378,1823617,1818446,1823561,1,"1818378,","1823617,",0,gene_844,cmpl,cmpl,"0,"
mRNA_841,scaffold_1,+,1811491,1812643,1811654,1812557,1,"1811491,","1812643,",0,gene_841,cmpl,cmpl,"0,"
mRNA_840,scaffold_1,-,1808951,1811269,1809070,1811035,1,"1808951,","1811269,",0,gene_840,cmpl,cmpl,"0,"
mRNA_839,scaffold_1,+,1807537,1809047,1807754,1808909,1,"1807537,","1809047,",0,gene_839,cmpl,cmpl,"0,"
mRNA_838,scaffold_1,+,1805391,1806570,1805848,1806232,1,"1805391,","1806570,",0,gene_838,cmpl,cmpl,"0,"
mRNA_836,scaffold_1,-,1800049,1803231,1800150,1803039,1,"1800049,","1803231,",0,gene_836,cmpl,cmpl,"0,"
mRNA_835,scaffold_1,+,1795947,1800049,1796410,1799830,1,"1795947,","1800049,",0,gene_835,cmpl,cmpl,"0,"
mRNA_830,scaffold_1,+,1788388,1790315,1788603,1790226,1,"1788388,","1790315,",0,gene_830,cmpl,cmpl,"0,"
mRNA_813,scaffold_1,+,1750359,1752184,1750521,1752106,2,"1750359,1750690,","1750578,1752184,",0,gene_813,cmpl,cmpl,"0,0,"
mRNA_809,scaffold_1,-,1744023,1745124,1744139,1745066,1,"1744023,","1745124,",0,gene_809,cmpl,cmpl,"0,"
mRNA_808,scaffold_1,+,1742496,1744023,1742678,1743998,1,"1742496,","1744023,",0,gene_808,cmpl,cmpl,"0,"
mRNA_745,scaffold_1,-,1615523,1616698,1615586,1616339,1,"1615523,","1616698,",0,gene_745,cmpl,cmpl,"0,"
mRNA_732,scaffold_1,-,1593413,1595334,1593561,1595007,1,"1593413,","1595334,",0,gene_732,cmpl,cmpl,"0,"
mRNA_731,scaffold_1,+,1590974,1593413,1590995,1593347,1,"1590974,","1593413,",0,gene_731,cmpl,cmpl,"0,"
mRNA_720,scaffold_1,-,1569756,1571502,1570101,1571403,1,"1569756,","1571502,",0,gene_720,cmpl,cmpl,"0,"
mRNA_719,scaffold_1,-,1566715,1569765,1566849,1569666,1,"1566715,","1569765,",0,gene_719,cmpl,cmpl,"0,"
mRNA_714,scaffold_1,+,1557975,1559121,1558145,1558868,1,"1557975,","1559121,",0,gene_714,cmpl,cmpl,"0,"
mRNA_713,scaffold_1,-,1556581,1557608,1556706,1557219,1,"1556581,","1557608,",0,gene_713,cmpl,cmpl,"0,"
mRNA_708,scaffold_1,-,1548737,1550255,1548952,1550134,1,"1548737,","1550255,",0,gene_708,cmpl,cmpl,"0,"
mRNA_703,scaffold_1,+,1538737,1539288,1538737,1539288,1,"1538737,","1539288,",0,gene_703,cmpl,cmpl,"0,"
mRNA_698,scaffold_1,+,1528373,1530966,1528535,1530776,1,"1528373,","1530966,",0,gene_698,cmpl,cmpl,"0,"
mRNA_694,scaffold_1,-,1521451,1524202,1521609,1524015,1,"1521451,","1524202,",0,gene_694,cmpl,cmpl,"0,"
mRNA_680,scaffold_1,-,1488226,1488836,1488429,1488744,1,"1488226,","1488836,",0,gene_680,cmpl,cmpl,"0,"
mRNA_679,scaffold_1,+,1486190,1488302,1486248,1488186,1,"1486190,","1488302,",0,gene_679,cmpl,cmpl,"0,"
mRNA_672,scaffold_1,+,1470509,1472554,1470636,1472541,1,"1470509,","1472554,",0,gene_672,cmpl,cmpl,"0,"
mRNA_667,scaffold_1,-,1463015,1463841,1463270,1463726,1,"1463015,","1463841,",0,gene_667,cmpl,cmpl,"0,"
mRNA_665,scaffold_1,+,1459755,1461675,1459853,1461599,1,"1459755,","1461675,",0,gene_665,cmpl,cmpl,"0,"
mRNA_645,scaffold_1,+,1404206,1405757,1404206,1405757,1,"1404206,","1405757,",0,gene_645,cmpl,cmpl,"0,"
mRNA_632,scaffold_1,+,1376231,1377811,1376450,1377803,1,"1376231,","1377811,",0,gene_632,cmpl,cmpl,"0,"
mRNA_626,scaffold_1,-,1356020,1357707,1356102,1357329,1,"1356020,","1357707,",0,gene_626,cmpl,cmpl,"0,"
mRNA_618,scaffold_1,-,1343845,1344885,1344325,1344837,2,"1343845,1344762,","1344499,1344885,",0,gene_618,cmpl,cmpl,"0,0,"
mRNA_617,scaffold_1,-,1342432,1343802,1342616,1343708,1,"1342432,","1343802,",0,gene_617,cmpl,cmpl,"0,"
mRNA_611,scaffold_1,-,1332519,1335908,1332685,1335766,1,"1332519,","1335908,",0,gene_611,cmpl,cmpl,"0,"
mRNA_607,scaffold_1,+,1324374,1325891,1324399,1325845,1,"1324374,","1325891,",0,gene_607,cmpl,cmpl,"0,"
mRNA_602,scaffold_1,+,1307113,1311766,1307214,1311762,1,"1307113,","1311766,",0,gene_602,cmpl,cmpl,"0,"
mRNA_589,scaffold_1,+,1282395,1284315,1282395,1284315,1,"1282395,","1284315,",0,gene_589,cmpl,cmpl,"0,"
mRNA_588,scaffold_1,-,1277250,1281138,1277465,1281047,1,"1277250,","1281138,",0,gene_588,cmpl,cmpl,"0,"
mRNA_583,scaffold_1,+,1268986,1270382,1269145,1270291,1,"1268986,","1270382,",0,gene_583,cmpl,cmpl,"0,"
mRNA_581,scaffold_1,+,1225318,1225714,1225419,1225692,1,"1225318,","1225714,",0,gene_581,cmpl,cmpl,"0,"
mRNA_573,scaffold_1,-,1213550,1215114,1213639,1214740,1,"1213550,","1215114,",0,gene_573,cmpl,cmpl,"0,"
mRNA_570,scaffold_1,-,1208907,1210599,1209083,1210577,1,"1208907,","1210599,",0,gene_570,cmpl,cmpl,"0,"
mRNA_561,scaffold_1,+,1190635,1192786,1190699,1192535,1,"1190635,","1192786,",0,gene_561,cmpl,cmpl,"0,"
mRNA_560,scaffold_1,-,1188678,1190447,1188758,1190417,1,"1188678,","1190447,",0,gene_560,cmpl,cmpl,"0,"
mRNA_537,scaffold_1,+,1144036,1147943,1144222,1147894,1,"1144036,","1147943,",0,gene_537,cmpl,cmpl,"0,"
mRNA_530,scaffold_1,-,1132648,1134862,1132775,1134662,1,"1132648,","1134862,",0,gene_530,cmpl,cmpl,"0,"
mRNA_501,scaffold_1,+,1043133,1043753,1043164,1043650,1,"1043133,","1043753,",0,gene_501,cmpl,cmpl,"0,"
mRNA_487,scaffold_1,-,1019252,1019736,1019419,1019701,1,"1019252,","1019736,",0,gene_487,cmpl,cmpl,"0,"
mRNA_485,scaffold_1,-,1015523,1016766,1015603,1016677,1,"1015523,","1016766,",0,gene_485,cmpl,cmpl,"0,"
mRNA_483,scaffold_1,+,1006801,1009356,1007071,1009273,1,"1006801,","1009356,",0,gene_483,cmpl,cmpl,"0,"
mRNA_482,scaffold_1,+,1004994,1006801,1005084,1006740,1,"1004994,","1006801,",0,gene_482,cmpl,cmpl,"0,"
mRNA_481,scaffold_1,-,1003709,1004994,1003952,1004627,1,"1003709,","1004994,",0,gene_481,cmpl,cmpl,"0,"
mRNA_475,scaffold_1,-,990503,991599,990626,991535,1,"990503,","991599,",0,gene_475,cmpl,cmpl,"0,"
mRNA_474,scaffold_1,-,989766,990446,989848,990343,1,"989766,","990446,",0,gene_474,cmpl,cmpl,"0,"
mRNA_465,scaffold_1,+,977052,978509,977407,978352,1,"977052,","978509,",0,gene_465,cmpl,cmpl,"0,"
mRNA_464,scaffold_1,-,974696,976789,974915,976716,2,"974696,976677,","975785,976789,",0,gene_464,cmpl,cmpl,"0,0,"
mRNA_459,scaffold_1,+,965175,966469,965227,966412,1,"965175,","966469,",0,gene_459,cmpl,cmpl,"0,"
mRNA_454,scaffold_1,+,952526,953550,952567,953425,1,"952526,","953550,",0,gene_454,cmpl,cmpl,"0,"
mRNA_451,scaffold_1,+,942394,944286,942684,944091,1,"942394,","944286,",0,gene_451,cmpl,cmpl,"0,"
mRNA_443,scaffold_1,-,927071,928386,927224,928363,2,"927071,928349,","927999,928386,",0,gene_443,cmpl,cmpl,"2,0,"
mRNA_442,scaffold_1,+,926001,927246,926142,926988,1,"926001,","927246,",0,gene_442,cmpl,cmpl,"0,"
mRNA_440,scaffold_1,+,922510,923389,922625,923389,5,"922510,922852,922954,923221,923301,","922821,922882,923196,923271,923389,",0,gene_440,cmpl,cmpl,"0,1,1,0,2,"
mRNA_439,scaffold_1,+,921502,922510,921590,922400,1,"921502,","922510,",0,gene_439,cmpl,cmpl,"0,"
mRNA_438,scaffold_1,-,919575,921215,919735,920918,3,"919575,919988,920756,","919912,920711,921215,",0,gene_438,cmpl,cmpl,"0,0,0,"
mRNA_437,scaffold_1,-,918427,919464,918429,919355,2,"918427,918972,","918943,919464,",0,gene_437,cmpl,cmpl,"2,0,"
mRNA_433,scaffold_1,+,911815,913443,911829,913378,12,"911815,911884,912091,912143,912395,912478,912640,912725,912769,912846,912972,913124,","911862,912070,912119,912368,912448,912610,912698,912742,912816,912935,913086,913443,",0,gene_433,cmpl,cmpl,"0,0,0,1,1,0,0,1,0,2,1,1,"
mRNA_422,scaffold_1,+,886421,888601,886712,888548,1,"886421,","888601,",0,gene_422,cmpl,cmpl,"0,"
mRNA_416,scaffold_1,+,871294,872833,871574,872804,1,"871294,","872833,",0,gene_416,cmpl,cmpl,"0,"
mRNA_415,scaffold_1,+,869457,871277,869766,871041,1,"869457,","871277,",0,gene_415,cmpl,cmpl,"0,"
mRNA_414,scaffold_1,-,868276,869457,868433,869416,2,"868276,869348,","868986,869457,",0,gene_414,cmpl,cmpl,"2,0,"
mRNA_412,scaffold_1,-,863409,866089,863479,865879,1,"863409,","866089,",0,gene_412,cmpl,cmpl,"0,"
mRNA_411,scaffold_1,+,862769,863409,862870,863203,1,"862769,","863409,",0,gene_411,cmpl,cmpl,"0,"
mRNA_408,scaffold_1,+,855243,856422,855331,856305,2,"855243,855945,","855442,856422,",0,gene_408,cmpl,cmpl,"0,0,"
mRNA_407,scaffold_1,-,853788,854992,853864,854911,2,"853788,854236,","854206,854992,",0,gene_407,cmpl,cmpl,"0,0,"
mRNA_406,scaffold_1,+,851217,853788,851611,853723,1,"851217,","853788,",0,gene_406,cmpl,cmpl,"0,"
mRNA_405,scaffold_1,-,845958,847910,846061,847801,1,"845958,","847910,",0,gene_405,cmpl,cmpl,"0,"
mRNA_404,scaffold_1,-,845157,845878,845165,845819,1,"845157,","845878,",0,gene_404,cmpl,cmpl,"0,"
mRNA_403,scaffold_1,+,843484,845157,843501,845004,1,"843484,","845157,",0,gene_403,cmpl,cmpl,"0,"
mRNA_399,scaffold_1,+,837444,838880,837555,838803,1,"837444,","838880,",0,gene_399,cmpl,cmpl,"0,"
mRNA_390,scaffold_1,-,821281,823840,821311,823654,1,"821281,","823840,",0,gene_390,cmpl,cmpl,"0,"
mRNA_389,scaffold_1,+,818380,821271,818607,821121,1,"818380,","821271,",0,gene_389,cmpl,cmpl,"0,"
mRNA_379,scaffold_1,+,802219,804083,802294,803935,1,"802219,","804083,",0,gene_379,cmpl,cmpl,"0,"
mRNA_378,scaffold_1,+,798201,799895,798290,799757,2,"798201,798510,","798342,799895,",0,gene_378,cmpl,cmpl,"0,1,"
mRNA_377,scaffold_1,+,795916,798201,796185,797934,1,"795916,","798201,",0,gene_377,cmpl,cmpl,"0,"
mRNA_374,scaffold_1,-,782250,793868,782261,793865,1,"782250,","793868,",0,gene_374,cmpl,cmpl,"0,"
mRNA_369,scaffold_1,+,772876,773831,772914,773679,1,"772876,","773831,",0,gene_369,cmpl,cmpl,"0,"
mRNA_366,scaffold_1,+,762532,763218,762615,763167,1,"762532,","763218,",0,gene_366,cmpl,cmpl,"0,"
mRNA_358,scaffold_1,-,739777,742465,739895,742406,2,"739777,742401,","742317,742465,",0,gene_358,cmpl,cmpl,"2,0,"
mRNA_354,scaffold_1,-,731649,733356,731771,733238,1,"731649,","733356,",0,gene_354,cmpl,cmpl,"0,"
mRNA_353,scaffold_1,-,729740,731512,729803,731489,1,"729740,","731512,",0,gene_353,cmpl,cmpl,"0,"
mRNA_352,scaffold_1,+,729234,729740,729320,729671,2,"729234,729404,","729323,729740,",0,gene_352,cmpl,cmpl,"0,0,"
mRNA_351,scaffold_1,-,726063,729234,726306,729030,1,"726063,","729234,",0,gene_351,cmpl,cmpl,"0,"
mRNA_346,scaffold_1,-,718438,719348,718535,719324,1,"718438,","719348,",0,gene_346,cmpl,cmpl,"0,"
mRNA_338,scaffold_1,-,695542,698438,695661,698392,3,"695542,696009,698153,","695988,698134,698438,",0,gene_338,cmpl,cmpl,"0,2,0,"
mRNA_337,scaffold_1,-,693772,695660,693881,695258,13,"693772,694116,694237,694447,694645,694687,694750,694822,694897,694964,695032,695184,695243,","694090,694207,694420,694540,694651,694717,694768,694858,694934,695011,695163,695224,695660,",0,gene_337,cmpl,cmpl,"1,0,0,0,0,0,0,0,2,0,1,0,0,"
mRNA_336,scaffold_1,+,693231,693756,693420,693696,1,"693231,","693756,",0,gene_336,cmpl,cmpl,"0,"
mRNA_329,scaffold_1,-,678008,678952,678247,678583,1,"678008,","678952,",0,gene_329,cmpl,cmpl,"0,"
mRNA_322,scaffold_1,-,668806,671499,669211,671311,1,"668806,","671499,",0,gene_322,cmpl,cmpl,"0,"
mRNA_321,scaffold_1,-,667451,668806,667803,668550,1,"667451,","668806,",0,gene_321,cmpl,cmpl,"0,"
mRNA_320,scaffold_1,-,666142,667451,666289,667318,1,"666142,","667451,",0,gene_320,cmpl,cmpl,"0,"
mRNA_319,scaffold_1,-,663610,666142,663897,666006,1,"663610,","666142,",0,gene_319,cmpl,cmpl,"0,"
mRNA_318,scaffold_1,-,661996,663450,662198,663224,1,"661996,","663450,",0,gene_318,cmpl,cmpl,"0,"
mRNA_313,scaffold_1,+,646772,647608,646893,647586,1,"646772,","647608,",0,gene_313,cmpl,cmpl,"0,"
mRNA_308,scaffold_1,-,637585,639441,637633,639028,1,"637585,","639441,",0,gene_308,cmpl,cmpl,"0,"
mRNA_295,scaffold_1,+,609694,611128,609776,611057,1,"609694,","611128,",0,gene_295,cmpl,cmpl,"0,"
mRNA_292,scaffold_1,-,606163,607006,606337,606886,2,"606163,606880,","606487,607006,",0,gene_292,cmpl,cmpl,"0,0,"
mRNA_290,scaffold_1,-,600420,602474,600519,602474,7,"600420,600964,601329,601490,601716,602123,602229,","600844,601202,601461,601517,602082,602206,602474,",0,gene_290,cmpl,cmpl,"2,1,1,1,1,2,0,"
mRNA_288,scaffold_1,-,594889,597000,595189,596843,5,"594889,595387,596285,596511,596692,","595291,596244,596492,596589,597000,",0,gene_288,cmpl,cmpl,"0,1,1,1,0,"
mRNA_280,scaffold_1,+,582836,583849,583024,583666,1,"582836,","583849,",0,gene_280,cmpl,cmpl,"0,"
mRNA_273,scaffold_1,+,572366,573435,572544,573339,1,"572366,","573435,",0,gene_273,cmpl,cmpl,"0,"
mRNA_256,scaffold_1,+,538325,539134,538458,538833,1,"538325,","539134,",0,gene_256,cmpl,cmpl,"0,"
mRNA_255,scaffold_1,-,537110,538250,537437,538091,1,"537110,","538250,",0,gene_255,cmpl,cmpl,"0,"
mRNA_248,scaffold_1,-,519971,523989,520102,523750,1,"519971,","523989,",0,gene_248,cmpl,cmpl,"0,"
mRNA_242,scaffold_1,-,508140,509636,508193,509306,1,"508140,","509636,",0,gene_242,cmpl,cmpl,"0,"
mRNA_241,scaffold_1,-,505904,507052,506401,506794,1,"505904,","507052,",0,gene_241,cmpl,cmpl,"0,"
